3582|Jails, Hospitals & Hip-Hop|m.0crwtwk
3583|Black Tights (Les Collants Noirs)|m.04j334b
3584|Breathless|m.0fjdgm
3585|Great Locomotive Chase, The|m.0b3935
3586|Idolmaker, The|m.0gq3tk
3587|Inferno|m.0bbtj2
3588|King of Marvin Gardens, The|m.0716kb
3589|Kill, Baby... Kill! (Operazione Paura)|m.0ghvfqj
3590|Lords of Flatbush, The|m.062nf8
3591|Mr. Mom|m.05y31z
3592|Time Masters (Les Maîtres du Temps)|m.033dqs
3593|Battlefield Earth|m.0gzlb9
3594|Center Stage|m.050jdw
3595|Held Up|m.0f2hbj
3596|Screwed|m.08dc1n
3597|Whipped|m.026cs30
3598|Hamlet|m.0prk8
3599|Anchors Aweigh|m.0kprr
3600|Blue Hawaii|m.03rhlt
3601|Castaway Cowboy, The|m.02vqp_q
3602|G. I. Blues|m.05q82t
3603|Gay Deceivers, The|m.0kt_sl
3604|Gypsy|m.0ggm6f
3605|King Creole|m.01hz4ng
3606|On the Town|m.02x62wx
3607|One Little Indian|m.0gz8gj
3608|Pee-wee's Big Adventure|m.027tg5
3609|Regret to Inform|m.04zzdvz
3610|Roustabout|m.04gh3qs
3611|Saludos Amigos|m.0k5j9
3612|Slipper and the Rose, The|m.023p8g
3613|Things Change|m.0btcbv
3614|Honeymoon in Vegas|m.086m54
3615|Dinosaur|m.03py6p
3616|Loser|m.07n9mc
3617|Road Trip|m.04cppj
3618|Small Time Crooks|m.0694b1
3619|Hollywood Knights, The|m.05f8tn
3620|Myth of Fingerprints, The|m.08yc0j
3621|Possession|m.0drqjb
3622|Twelve Chairs, The|m.07gykc
3623|Mission: Impossible 2|m.02b61v
3624|Shanghai Noon|m.01f6x7
3625|Better Living Through Circuitry|m.095clj
3626|8 1/2 Women|m.07lgkr
3627|Carnival of Souls|m.0460l2
3628|Flying Tigers|m.0fw92r
3629|Gold Rush, The|m.0jsfp
3630|House of Exorcism, The (La Casa dell'esorcismo)|m.03ylkm5
3631|It's in the Water|m.0g3bx2
3632|Monsieur Verdoux|m.02nmmc
3633|On Her Majesty's Secret Service|m.0fztbq
3634|Seven Days in May|m.01rg28
3635|Spy Who Loved Me, The|m.0g5ptf
3636|Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train)|m.05szs12
3637|Vagabond (Sans toit ni loi)|m.03mwds
3638|Moonraker|m.01kf3_9
3639|Man with the Golden Gun, The|m.0fxmbn
3640|King in New York, A|m.0617fz
3641|Woman of Paris, A|m.02nr5x
3642|In Old California|m.02vtxdf
3643|Fighting Seabees, The|m.04frx1
3644|Dark Command|m.0dbjs1
3645|Cleo From 5 to 7 (Cléo de 5 à 7)|m.09rwnl
3646|Big Momma's House|m.040fjs
3647|Running Free|m.051ftw2
3648|Abominable Snowman, The|m.0bgh_1
3649|American Gigolo|m.0316hv
3650|Anguish (Angustia)|m.0c1wdh
3651|Blood Spattered Bride, The (La Novia Ensangrentada)|m.02vlr7b
3652|City of the Living Dead (Paura nella città dei morti viventi)|m.0b_qk2
3653|Endless Summer, The|m.01609y
3654|Guns of Navarone, The|m.0gzy02
3655|Blow-Out (La Grande Bouffe)|m.052gym
3656|Lured|m.026v_z9
3657|Pandora and the Flying Dutchman|m.035cvl
3658|Quatermass and the Pit|m.03k9cq
3659|Quatermass II|m.03k2y5
3660|Puppet Master|m.04vmhy
3661|Puppet Master II|m.0h72s_
3662|Puppet Master III: Toulon's Revenge|m.0h73n6
3663|Puppet Master 4|m.0h73xq
3664|Puppet Master 5: The Final Chapter|m.0h73_g
3665|Curse of the Puppet Master|m.0h744b
3666|Retro Puppetmaster|m.0h751x
3667|Rent-A-Cop|m.082633
3668|Romeo and Juliet|m.0p9rz
3669|Stay Tuned|m.05mbzd
3670|Story of G.I. Joe, The|m.043xcs
3671|Blazing Saddles|m.018f8
3672|Benji|m.02r5m4r
3673|Benji the Hunted|m.0c6fyr
3674|For the Love of Benji|m.0c6g0x
3675|White Christmas|m.084l1p
3676|Eraserhead|m.027jhb
3677|Baraka|m.0192hw
3678|Man with the Golden Arm, The|m.015d7j
3679|Decline of Western Civilization, The|m.02ccl6
3680|Decline of Western Civilization Part II: The Metal Years, The|m.08jkc3
3681|For a Few Dollars More|m.028_x9
3682|Magnum Force|m.034bxn
3683|Blood Simple|m.01pbtz
3684|Fabulous Baker Boys, The|m.03b1l8
3685|Prizzi's Honor|m.0sxlb
3686|Flatliners|m.031srw
3687|Light Years|m.06vggv
3688|Porky's|m.01pwpj
3689|Porky's II: The Next Day|m.06mnqw
3690|Porky's Revenge|m.06mp32
3691|Private School|m.0glhwy
3692|Class of Nuke 'Em High|m.0qf00
3693|Toxic Avenger, The|m.0qd_m
3694|Toxic Avenger, Part II, The|m.04j36n1
3695|Toxic Avenger Part III: The Last Temptation of Toxie, The|m.0fx18n
3696|Night of the Creeps|m.07lk9z
3697|Predator 2|m.02xd2b
3698|Running Man, The|m.0kvds4
3699|Starman|m.016kc2
3700|Brother from Another Planet, The|m.05mc7l
3701|Alien Nation|m.02rlnb
3702|Mad Max|m.01ly1t
3703|Mad Max 2 (a.k.a. The Road Warrior)|m.01mypy
3704|Mad Max Beyond Thunderdome|m.02v1cp
3705|Bird on a Wire|m.0bq8tr
3706|Angel Heart|m.031t9l
3707|Nine 1/2 Weeks|m.064kkg
3708|Firestarter|m.03wc5fn
3709|Sleepwalkers|m.049vdj
3710|Action Jackson|m.06jy_j
3711|Sarafina!|m.0cc4yky
3712|Soapdish|m.0761d1
3713|Long Walk Home, The|m.02pps9t
3714|Clara's Heart|m.06j60m
3715|Burglar|m.0ffscm
3716|Fatal Beauty|m.0h5mnt
3717|Gone in 60 Seconds|m.03ljpk
3718|American Pimp|m.05_wvb
3719|Love's Labour's Lost|m.01rcz0
3720|Sunshine|m.0c0yh4
3721|Trixie|m.06kyc4
3722|Live Virgin|m.03c8fm6
3723|Hamlet|m.0prhz
3724|Coming Home|m.0p_qr
3725|American Pop|m.06g_zh
3726|Assault on Precinct 13|m.04zhn2
3727|Near Dark|m.02x0h6q
3728|One False Move|m.07zjk0
3729|Shaft|m.0k47y
3730|Conversation, The|m.0hmm7
3731|Cutter's Way|m.0br24q
3732|Fury, The|m.08t6yk
3733|Paper Chase, The|m.02pq3rp
3734|Prince of the City|m.04w2h3
3735|Serpico|m.015qsq
3736|Big Carnival, The|m.05jp8w
3737|Lonely Are the Brave|m.06rqj9
3738|Sugarland Express, The|m.05k8zz
3739|Trouble in Paradise|m.0k4q_
3740|Big Trouble in Little China|m.033m2w
3741|Badlands|m.0hv9p
3742|Battleship Potemkin, The (Bronenosets Potyomkin)|m.0kcqg
3743|Boys and Girls|m.0bkwpx
3744|Shaft|m.03vpf7
3745|Titan A.E.|m.037j_8
3746|Butterfly (La Lengua de las Mariposas)|m.0d2v31
3747|Jesus' Son|m.075cvb
3748|Match, The|m.0g4fvc7
3749|Time Regained (Le Temps Retrouvé)|m.08_ss4
3750|Boricua's Bond|
3751|Chicken Run|m.01pv91
3752|Me, Myself and Irene|m.04b7hj
3753|Patriot, The|m.0gltv
3754|Adventures of Rocky and Bullwinkle, The|m.04d5_k
3755|Perfect Storm, The|m.09q92l
3756|Golden Bowl, The|m.0fbjkn
3757|Asylum|m.02pm9rf
3758|Communion|m.0285v4p
3759|Fun and Fancy Free|m.054rdz
3760|Kentucky Fried Movie, The|m.03ndtd
3761|Blood In, Blood Out (a.k.a. Bound by Honor)|m.0785tk
3762|Daughter of Dr. Jeckyll|m.04j31w_
3763|F/X|m.04q467
3764|F/X 2|m.0dx7y1
3765|Hot Spot, The|m.02b655
3766|Missing in Action|m.07xqf5
3767|Missing in Action 2: The Beginning|m.0dxm65
3768|Braddock: Missing in Action III|m.0dxmb4
3769|Thunderbolt and Lightfoot|m.04x3nn
3770|Dreamscape|m.04qgzk
3771|Golden Voyage of Sinbad, The|m.0b7xqg
3772|Hatchet For the Honeymoon (Rosso Segno Della Follia)|m.05h4zp3
3773|House Party|m.01tb8h
3774|House Party 2|m.054vql
3775|Make Mine Music|m.05ftpb
3776|Melody Time|m.05grgm
3777|Nekromantik|m.03z2ph
3778|On Our Merry Way|m.03hh03f
3779|Project Moon Base|m.03ky5b
3780|Rocketship X-M|m.03ky47
3781|Shaft in Africa|m.04z6kn
3782|Shaft's Big Score!|m.050731
3783|Croupier|m.07bm1j
3784|Kid, The|m.04vl3c
3785|Scary Movie|m.01pj_5
3786|But I'm a Cheerleader|m.03b1n2
3787|Shower (Xizhao)|m.02q71md
3788|Blowup|m.029p7z
3789|Pawnbroker, The|m.056s2zf
3790|Groove|m.04zjrb
3791|Footloose|m.03k_rz
3792|Duel in the Sun|m.019305
3793|X-Men|m.0d90m
3794|Chuck & Buck|m.08rcnn
3795|Five Senses, The|m.02qptl0
3796|Wisdom of Crocodiles, The (a.k.a. Immortality)|m.02q44q4
3797|In Crowd, The|m.02789mt
3798|What Lies Beneath|m.02tktw
3799|Pokémon the Movie 2000|
3800|Criminal Lovers (Les Amants Criminels)|m.05427h5
3801|Anatomy of a Murder|m.0n04r
3802|Freejack|m.04x7w0
3803|Greaser's Palace|m.047gmx9
3804|H.O.T.S.|m.07s8ns2
3805|Knightriders|m.086grh
3806|MacKenna's Gold|m.01ypzw
3807|Sinbad and the Eye of the Tiger|m.07xxt4
3808|Two Women (La Ciociara)|m.01bjj6
3809|What About Bob?|m.03sb0b
3810|White Sands|m.09468k
3811|Breaker Morant|m.03lv4x
3812|Everything You Always Wanted to Know About Sex|m.0564gy
3813|Interiors|m.01jw37
3814|Love and Death|m.03pr8r
3816|Official Story, The (La Historia Oficial)|m.0338dg
3817|Other Side of Sunday, The (Søndagsengler)|m.03c4kql
3818|Pot O' Gold|m.04gsk1c
3819|Tampopo|m.01ly7z
3820|Thomas and the Magic Railroad|m.025mjf
3821|Nutty Professor II: The Klumps|m.065zlr
3822|Girl on the Bridge, The (La Fille sur le Pont)|m.05mz7k
3823|Wonderland|m.02x1drq
3824|Autumn in New York|m.0gdl14
3825|Coyote Ugly|m.076hrh
3826|Hollow Man|m.04th45
3827|Space Cowboys|m.05r3qc
3828|Better Living|m.03qhdxf
3829|Mad About Mambo|m.0fqzfw
3830|Psycho Beach Party|m.04ct02
3831|Saving Grace|m.0b098_
3832|Black Sabbath (Tre Volti Della Paura, I)|m.03yhy2
3833|Brain That Wouldn't Die, The|m.05vqym
3834|Bronco Billy|m.0czy_l
3835|Crush, The|m.03dbgn
3836|Kelly's Heroes|m.03r8x1
3837|Phantasm II|m.07qh55
3838|Phantasm III: Lord of the Dead|m.094kf3
3839|Phantasm IV: Oblivion|m.094kgx
3840|Pumpkinhead|m.02ttlq
3841|Air America|m.03h5qb
3842|Make Them Die Slowly (Cannibal Ferox)|
3843|Sleepaway Camp|m.0356cl
3844|Steel Magnolias|m.02v4_y
3845|And God Created Woman (Et Dieu&#8230;Créa la Femme)|m.02qkxv
3846|Easy Money|m.0f1v1q
3847|Ilsa, She Wolf of the SS|m.04bjl1
3848|Silent Fall|m.04247r
3849|Spiral Staircase, The|m.054_9m
3850|Whatever Happened to Aunt Alice?|m.02ppy5w
3851|I'm the One That I Want|m.097y12
3852|Tao of Steve, The|m.07tsdh
3853|Tic Code, The|m.03c2g5b
3854|Aimée & Jaguar|m.02b5px
3855|Affair of Love, An (Une Liaison Pornographique)|m.04jfjzn
3856|Autumn Heart|m.04j1z16
3857|Bless the Child|m.04k12v
3858|Cecil B. Demented|m.040n6j
3859|Eyes of Tammy Faye, The|m.09slmyx
3860|Opportunists, The|m.0dtrwv
3861|Replacements, The|m.01f86c
3862|About Adam|m.08g295
3863|Cell, The|m.0315w4
3864|Godzilla 2000 (Gojira ni-sen mireniamu)|m.04tyv5
3865|Original Kings of Comedy, The|m.08q72t
3866|Sunset Strip|m.040_yrk
3867|All the Rage (a.k.a. It's the Rage)|m.09jkgs
3868|Naked Gun: From the Files of Police Squad!, The|m.01h7n7
3869|Naked Gun 2 1/2: The Smell of Fear, The|m.03qfhp
3870|Our Town|m.04z4qx
3871|Shane|m.0k4bc
3872|Suddenly, Last Summer|m.0kvgyb
3873|Cat Ballou|m.015gm_
3874|Couch in New York, A|m.0f01h1
3875|Devil Rides Out, The|m.03cljmh
3876|Jerry & Tom|m.09rx2s3
3877|Supergirl|m.05gzz5
3878|X: The Unknown|m.03kgs2
3879|Art of War, The|m.05_0nr
3880|Ballad of Ramblin' Jack, The|m.0cs04c8
3881|Bittersweet Motel|m.09gktr
3882|Bring It On|m.039rsv
3883|Catfish in Black Bean Sauce|m.05t07yx
3884|Crew, The|m.0g5mp9
3885|Love & Sex|m.026y22v
3886|Steal This Movie!|m.05fw0j
3887|Went to Coney Island on a Mission From God... Be Back by Five|m.04j0dmq
3888|Skipped Parts|m.09yxxn
3889|Highlander: Endgame|m.099xt6
3890|Back Stage|m.05zy86h
3891|Turn It Up|m.03cjm2p
3892|Anatomy (Anatomie)|m.04pg9v
3893|Nurse Betty|m.036qtd
3894|Solas|m.0bhpf5
3895|Watcher, The|m.027_w5b
3896|Way of the Gun, The|m.056glj
3897|Almost Famous|m.027r9t
3898|Bait|m.0c0j58
3899|Circus|m.03nr4v
3900|Crime and Punishment in Suburbia|m.098fx3
3901|Duets|m.06d510
3902|Goya in Bordeaux (Goya en Bodeos)|m.03c62p4
3903|Urbania|m.0h61g8
3904|Uninvited Guest, An|m.04j2_m6
3905|Specials, The|m.072vmw
3906|Under Suspicion|m.061dc7
3907|Prince of Central Park, The|m.0hqw6
3908|Urban Legends: Final Cut|m.05njxh
3909|Woman on Top|m.07v52h
3910|Dancer in the Dark|m.01m13b
3911|Best in Show|m.02stbw
3912|Beautiful|m.0b0s9s
3913|Barenaked in America|m.0bkz1t
3914|Broken Hearts Club, The|m.04h5k9
3915|Girlfight|m.06j_4y
3916|Remember the Titans|m.023gxx
3917|Hellraiser|m.0jg8z
3918|Hellbound: Hellraiser II|m.09yqf1
3919|Hellraiser III: Hell on Earth|m.09yqhw
3920|Faraway, So Close (In Weiter Ferne, So Nah!)|m.090sqy
3921|Beach Party|m.08cphw
3922|Bikini Beach|m.07b093
3923|Return of the Fly|m.09sfrg
3924|Pajama Party|m.0cbc3l
3925|Stranger Than Paradise|m.0160jy
3926|Voyage to the Bottom of the Sea|m.0428q1
3927|Fantastic Voyage|m.03_f9d
3928|Abbott and Costello Meet Frankenstein|m.0hv2q
3929|Bank Dick, The|m.0hv3z
3930|Creature From the Black Lagoon, The|m.0jhpk
3931|Giant Gila Monster, The|m.0dm3gj
3932|Invisible Man, The|m.05g1cj
3933|Killer Shrews, The|m.0g9_qt
3934|Kronos|m.03l3f7
3935|Kronos|
3936|Phantom of the Opera, The|m.04n_0x
3937|Runaway|m.0834qx
3938|Slumber Party Massacre, The|m.0by53s
3939|Slumber Party Massacre II, The|m.0gg2_x
3940|Slumber Party Massacre III, The|m.03hnxng
3941|Sorority House Massacre|m.02pxq42
3942|Sorority House Massacre II|m.0286s61
3943|Bamboozled|m.01gwbq
3944|Bootmen|m.02q3lxh
3945|Digimon: The Movie|m.0dtjpk
3946|Get Carter|m.05nyqk
3947|Get Carter|m.017s99
3948|Meet the Parents|m.033fqh
3949|Requiem for a Dream|m.07k2mq
3950|Tigerland|m.07gv6d
3951|Two Family House|m.0kv6m4
3952|Contender, The|m.02yxbc
